predicted_year,section word count,string,Author,Book,Death_date,URI
253,1110,"### | [سنة ثلاث وخمسين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
254,323,"### | [سنة أربع وخمسين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
255,2222,"### | [سنة خمس وخمسين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
256,2792,"### | [سنة ست وخمسين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
257,774,"### | [سنة سبع وخمسين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
258,404,"### | [سنة ثمان وخمسين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
259,325,"### | [سنة تسع وخمسين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
260,183,"### | [سنة ستين ومائتين من الهجرة النبوية]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
261,1327,"### | [سنة إحدى وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
262,224,"### | [سنة ثنتين وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
263,205,"### | [سنة ثلاث وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
264,381,"### | [سنة أربع وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
265,555,"### | [سنة خمس وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
266,515,"### | [سنة ست وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
267,799,"### | [سنة سبع وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
268,282,"### | [سنة ثمان وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
269,467,"### | [سنة تسع وستين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
270,1871,"### | [سنة سبعين ومائتين من الهجرة النبوية]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
271,542,"### | [سنة إحدى وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
272,475,"### | [سنة ثنتين وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
273,511,"### | [سنة ثلاث وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
274,366,"### | [سنة أربع وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
275,1018,"### | [سنة خمس وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
276,724,"### | [سنة ست وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
277,1397,"### | [سنة سبع وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
278,1131,"### | [سنة ثمان وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
279,1337,"### | [سنة تسع وسبعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
280,742,"### | [سنة ثمانين ومائتين من الهجرة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
281,430,"### | [سنة إحدى وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
282,519,"### | [سنة ثنتين وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
283,1051,"### | [سنة ثلاث وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
284,885,"### | [سنة أربع وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
285,728,"### | [سنة خمس وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
286,957,"### | [سنة ست وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
287,663,"### | [سنة سبع وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
288,400,"### | [سنة ثمان وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
289,4010,"### | [سنة تسع وثمانين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
290,638,"### | [سنة تسعين ومائتين من الهجرة النبوية]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
291,527,"### | [سنة إحدى وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
292,336,"### | [سنة ثنتين وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
293,599,"### | [سنة ثلاث وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
294,930,"### | [سنة أربع وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
295,1254,"### | [سنة خمس وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
296,1130,"### | [سنة ست وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
297,763,"### | [سنة سبع وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
298,1358,"### | [سنة ثمان وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
299,655,"### | [سنة تسع وتسعين ومائتين]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
300,694,"### | [سنة ثلاثمائة من الهجرة النبوية]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
301,622,"### | [سنة إحدى وثلاثمائة من الهجرة النبوية]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
302,289,"### | [سنة ثنتين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
303,1248,"### | [سنة ثلاث وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
304,517,"### | [سنة أربع وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
305,449,"### | [سنة خمس وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
306,669,"### | [سنة ست وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
307,303,"### | [سنة سبع وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
308,270,"### | [سنة ثمان وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
309,4384,"### | [سنة تسع وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
310,1163,"### | [سنة عشر وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
311,810,"### | [ثم دخلت سنة إحدى عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
312,1106,"### | [ثم دخلت سنة ثنتي عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
313,462,"### | [ثم دخلت سنة ثلاث عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
314,393,"### | [ثم دخلت سنة أربع عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
315,1176,"### | [ثم دخلت سنة خمس عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
316,621,"### | [ثم دخلت سنة ست عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
317,2213,"### | [ثم دخلت سنة سبع عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
318,634,"### | [ثم دخلت سنة ثماني عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
319,663,"### | [ثم دخلت سنة تسع عشرة وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
320,1766,"### | [ثم دخلت سنة عشرين وثلاثمائة من الهجرة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
321,1709,"### | [ثم دخلت سنة إحدى وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
322,1664,"### | [ثم دخلت سنة ثنتين وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
323,860,"### | [ثم دخلت سنة ثلاث وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
324,1356,"### | [ثم دخلت سنة أربع وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
325,296,"### | [ثم دخلت سنة خمس وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
326,407,"### | [ثم دخلت سنة ست وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
327,830,"### | [ثم دخلت سنة سبع وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
328,1865,"### | [ثم دخلت سنة ثمان وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
329,1735,"### | [ثم دخلت سنة تسع وعشرين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
330,1543,"### | [ثم دخلت سنة ثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
331,828,"### | [ثم دخلت سنة إحدى وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
332,972,"### | [ثم دخلت سنة ثنتين وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
333,759,"### | [ثم دخلت سنة ثلاث وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
334,2983,"### | [ثم دخلت سنة أربع وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
335,972,"### | [ثم دخلت سنة خمس وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
336,465,"### | [ثم دخلت سنة ست وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
337,320,"### | [ثم دخلت سنة سبع وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
338,669,"### | [ثم دخلت سنة ثمان وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
339,533,"### | [ثم دخلت سنة تسع وثلاثين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
340,487,"### | [سنة أربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
341,474,"### | [ثم دخلت سنة إحدى وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
342,298,"### | [ثم دخلت سنة اثنتين وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
343,337,"### | [ثم دخلت سنة ثلاث وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
344,494,"### | [ثم دخلت سنة أربع وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
345,682,"### | [ثم دخلت سنة خمس وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
346,331,"### | [ثم دخلت سنة ست وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
347,443,"### | [ثم دخلت سنة سبع وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
348,620,"### | [ثم دخلت سنة ثمان وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
349,517,"### | [ثم دخلت سنة تسع وأربعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
350,790,"### | [ثم دخلت ms5293 سنة خمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
351,1322,"### | [ثم دخلت سنة إحدى وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
352,397,"### | [ثم دخلت سنة ثنتين وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
353,709,"### | [ثم دخلت سنة ثلاث وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
354,2087,"### | [ثم دخلت سنة أربع وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
355,3158,"### | [ثم دخلت سنة خمس وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
356,1151,"### | [ثم دخلت سنة ست وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
357,552,"### | [ثم دخلت سنة سبع وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
358,387,"### | [ثم دخلت سنة ثمان وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
359,967,"### | [ثم دخلت سنة تسع وخمسين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
360,762,"### | [ثم دخلت سنة ستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
361,543,"### | [ثم دخلت سنة إحدى وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
362,1032,"### | [ثم دخلت سنة ثنتين وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
363,1540,"### | [ثم دخلت سنة ثلاث وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
364,1480,"### | [ثم دخلت سنة أربع وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
365,786,"### | [ثم دخلت سنة خمس وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
366,1737,"### | [ثم دخلت سنة ست وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
367,1139,"### | [ثم دخلت سنة سبع وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
368,1053,"### | [ثم دخلت سنة ثمان وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
369,811,"### | [ثم دخلت سنة تسع وستين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
370,332,"### | [ثم دخلت سنة سبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
371,543,"### | [ثم دخلت سنة إحدى وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
372,935,"### | [ثم دخلت سنة ثنتين وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
373,296,"### | [ثم دخلت سنة ثلاث وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
374,357,"### | [ثم دخلت سنة أربع وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
375,509,"### | [ثم دخلت سنة خمس وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
376,141,"### | [ثم دخلت سنة ست وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
377,421,"### | [ثم دخلت سنة سبع وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
378,178,"### | [ثم دخلت سنة ثمان وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
379,566,"### | [ثم دخلت سنة تسع وسبعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
380,143,"### | [ثم استهلت سنة ثمانين وثلاثمائة من الهجرة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
381,963,"### | [ثم دخلت سنة إحدى وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
382,411,"### | [ثم دخلت سنة ثنتين وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
383,245,"### | [ثم دخلت سنة ثلاث وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
384,623,"### | [ثم دخلت سنة أربع وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
385,1750,"### | [ثم دخلت سنة خمس وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
386,541,"### | [ثم دخلت سنة ست وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
387,1383,"### | [ثم دخلت سنة سبع وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
388,472,"### | [ثم دخلت سنة ثمان وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
389,381,"### | [ثم دخلت سنة تسع وثمانين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
390,757,"### | [ثم دخلت سنة تسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
391,616,"### | [ثم دخلت سنة إحدى وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
392,555,"### | [ثم دخلت سنة ثنتين وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
393,452,"### | [ثم دخلت سنة ثلاث وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
394,529,"### | [ثم دخلت سنة أربع وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
395,268,"### | [ثم دخلت سنة خمس وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
396,457,"### | [ثم دخلت سنة ست وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
397,628,"### | [ثم دخلت سنة سبع ms5423 وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
398,847,"### | [ثم دخلت سنة ثمان وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
399,425,"### | [ثم دخلت سنة تسع وتسعين وثلاثمائة]
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
400,522,"### | سنة أربعمائة من الهجرة النبوية على صاحبها أفضل الصلاة والسلام
",IbnKathir,Bidaya,0774,0774IbnKathir.Bidaya.Shamela0004445-ara1
