gap_first,gap_last,abnormal_gap,reverse,Author,Book,Death_date,URI,prev_heading,next_heading,prev_date,next_date
555,555,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة من ولاية الفائز بنصر الله على مصر وهي سنة أربع وخمسين
","### ||| السنة الأولى من ولاية العاضد على مصر وهي سنة ست وخمسين وخمسمائة فيها
",554,556
560,564,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية العاضد على مصر وهي ms1155 سنة تسع وخمسين وخمسمائة
","### ||| السنة الخامسة من ولاية العاضد على مصر وهي سنة ستين وخمسمائة
",559,565
566,560,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الخامسة من ولاية العاضد على مصر وهي سنة ستين وخمسمائة
","### ||| السنة السادسة من ولاية العاضد على مصر وهي سنة إحدى وستين وخمسمائة
",565,561
565,561,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التاسعة من ولاية العاضد على مصر وهي سنة أربع وستين وخمسمائة
","### ||| السنة الثانية من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
",564,562
565,560,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة الخامسة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة إحدى
",564,561
562,565,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الخامسة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة إحدى
","### ||| السنة السادسة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
",561,566
567,562,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة السابعة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة ثلاث
",566,563
565,568,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثامنة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة أربع
","### ||| السنة التاسعة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
",564,569
570,509,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التاسعة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة العاشرة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
",569,510
511,512,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العاشرة من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة الثالثة عشرة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة
",510,513
515,515,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة عشرة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة السادسة عشرة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة
",514,516
517,518,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة عشرة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة التاسعة عشرة من ولاية صلاح الدين يوسف بن أيوب على مصر وهي سنة
",516,519
521,521,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العشرون من ولاية السلطان صلاح الدين يوسف بن أيوب على مصر وهي سنة
","### ||| السنة الثانية من ولاية العزيز عثمان بن صلاح الدين يوسف على مصر وهي سنة
",520,522
525,526,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية العزيز عثمان بن صلاح الدين يوسف على مصر وهي سنة
","### ||| السنة الأولى من ولاية الملك العادل أبي بكر بن أيوب على مصر وهي سنة سبع
",524,527
528,521,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الأولى من ولاية الملك العادل أبي بكر بن أيوب على مصر وهي سنة سبع
","### ||| السنة الثانية من ولاية الملك العادل أبي بكر بن أيوب على مصر وهي سنة
",527,522
530,515,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التاسعة من ولاية الملك العادل أبي بكر بن أيوب على مصر وهي سنة
","### ||| السنة العاشرة من ولاية الملك العادل أبي بكر بن أيوب على مصر وهي سنة ست
",529,516
517,518,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العاشرة من ولاية الملك العادل أبي بكر بن أيوب على مصر وهي سنة ست
","### ||| السنة الثانية من ولاية الملك الصالح نجم الدين أيوب على مصر وهي سنة تسع
",516,519
520,512,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية الملك الصالح نجم الدين أيوب على مصر وهي سنة تسع
","### ||| السنة الثالثة من ولاية الملك الصالح نجم الدين أيوب على مصر وهي سنة
",519,513
518,514,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السابعة من ولاية الملك الصالح نجم الدين أيوب على مصر وهي سنة
","### ||| السنة الثامنة من ولاية الملك الصالح ms1398 نجم الدين أيوب على مصر وهي سنة خمس
",517,515
517,512,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التاسعة من ولاية الملك الصالح نجم الدين أيوب على مصر وهي سنة ست
","### ||| السنة الثالثة من ولاية الملك المعز أيبك التركمانى على مصر وهى سنة
",516,513
514,661,True,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة من ولاية الملك المعز أيبك التركمانى على مصر وهى سنة
","### ||| السنة الثانية من ولاية الملك الظاهر بيبرس على مصر وهى سنة ستين وستمائة
",513,662
663,660,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية الملك الظاهر بيبرس على مصر وهى سنة ستين وستمائة
","### ||| السنة الثالثة من ولاية السلطان الملك الظاهر بيبرس على مصر وهى سنة إحدى
",662,661
662,663,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة من ولاية السلطان الملك الظاهر بيبرس على مصر وهى سنة إحدى
","### ||| السنة الرابعة من ولاية السلطان الملك الظاهر بيبرس على مصر وهى سنة
",661,664
665,662,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية السلطان الملك الظاهر بيبرس على مصر وهى سنة
","### ||| السنة الخامسة من ولاية الملك الظاهر بيبرس على مصر وهى سنة ثلاث وستين
",664,663
669,671,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة العاشرة من ولاية الملك الظاهر بيبرس على مصر وهى سنة ثمان وستين
","### ||| السنة الثانية عشرة من ولاية الملك الظاهر بيبرس على مصر وهى سنة سبعين
",668,672
673,610,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية عشرة من ولاية الملك الظاهر بيبرس على مصر وهى سنة سبعين
","### ||| السنة الثالثة عشرة من ولاية الملك الظاهر بيبرس على مصر وهى سنة إحدى
",672,611
615,615,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة عشرة من ولاية الملك الظاهر بيبرس على مصر وهى سنة أربع
","### ||| السنة الأولى من ولاية الملك السعيد محمد بركة خان على مصر وهى سنة ست
",614,616
617,610,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الأولى من ولاية الملك السعيد محمد بركة خان على مصر وهى سنة ست
","### ||| السنة الأولى من سلطنة الملك الأشرف صلاح الدين خليل على مصر وهي سنة
",616,611
612,690,True,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الأولى من سلطنة الملك الأشرف صلاح الدين خليل على مصر وهي سنة
","### ||| السنة الثانية من ولاية الملك الأشرف خليل على مصر وهي سنة إحدى وتسعين
",611,691
692,693,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية الملك الأشرف خليل على مصر وهي سنة إحدى وتسعين
","### ||| السنة الأولى من سلطنة الملك العادل كتبغا المنصوري على مصر وهي سنة أربع
",691,694
695,695,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الأولى من سلطنة الملك العادل كتبغا المنصوري على مصر وهي سنة أربع
","### ||| السنة الأولى من سلطنة الملك المنصور لاجين على مصر وهي سنة ست وتسعين
",694,696
697,710,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الأولى من سلطنة الملك المنصور لاجين على مصر وهي سنة ست وتسعين
","### ||| السنة الأولى من ولاية الملك الناصر محمد بن قلاوون الثالثة على مصر وهى سنة عشر وسبعمائة على أنه حكم
",696,711
712,712,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الأولى من ولاية الملك الناصر محمد بن قلاوون الثالثة على مصر وهى سنة عشر وسبعمائة على أنه حكم
","### ||| السنة الثالثة من ولاية الملك الناصر محمد الثالثة على مصر وهى سنة
",711,713
