string,date,year_type,date_2,year_type_2,predicted_year,evaluation_year,years_pre,md_level,section_word_count,Author,Book,Death_date,URI,Notes,heading_two_dates,Range
"### | كتاب العلم للقاضي أبي بكر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,82,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | وكتاب الجمعة
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,49,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | ومسند ms113 عائشة رضي الله عنها
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,45,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 113 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,56,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب فضائل القرآن وما نزل بمكة والمدينة وما لقاريه من الثواب لأبي عبد الله
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,30,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | .......... 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,145,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 114 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,147,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب العلم للقاضي أبي محمد
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,72,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | وكتاب الذكر والتسبيح
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,57,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 115 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,134,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب القناعة وفضلها لأبي العباس
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,162,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب البكاء لأبي بكر جعفر محمد بن الحسين الفريابي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,78,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | وكتاب العيدين
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,24,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | .......... 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,44,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | وكتاب صفة المنافق
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,81,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | ................ 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,30,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 116 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,106,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب المسند الكبير على ترتيب الصحابة رضي الله عنهم لأبي يعلى
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,132,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 117 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,44,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 118 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,26,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 119 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,96,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | ثلاثة مجالس من إملاء أبي يعلى الموصلي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,90,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | .............. 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,19,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | جزء من حديث أبي يعلى
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,67,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 120 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,104,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب المروءة لأبي بكر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,128,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الذرية الطاهرة لأبي بشر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,152,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 121 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,173,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الصحيح للإمام أبي بكر محمد بن إسحاق بن خزيمة وهو المسمى بالمختصر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,200,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 122 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,121,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 123 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,54,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 124 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,156,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب حديث بريرة والكلام عليه لأبي بكر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,49,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | فوائد الفوائد لابن خزيمة
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,103,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 125 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,38,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 126 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,98,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الصلاة من المسند على الأبواب لأبي العباس
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,361,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 127 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,58,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 128 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,71,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب المسند الصحيح للحافظ أبي عوانة يعقوب بن إسحاق الإسفراييني
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,207,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 129 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,44,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 130 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,216,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب البعث للإمام أبي بكر عبد الله بن الحافظ أبي داود سليمان بن الأشعث السجستاني
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,102,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 131 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,94,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 132 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,61,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الزهاد والعباد وشمائل الصالحين، لأبي عبد الله محمد بن عقيل بن أبي الأزهر البلخي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,82,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 133 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,63,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | طرق حديث: "" من كذب علي متعمدا "" لأبي محمد يحيى بن صاعد
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,63,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب عبد الله بن مسعود رضي الله عنه
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,87,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 134 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,65,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 135 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,177,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | جزأين من كتاب الجعديات
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,122,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 136 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,77,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الأوائل لأبي عروبة الحسين بن أبي معشر الحراني
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,85,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 137 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,94,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب شرح معاني الأثار للإمام أبي جعفر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,73,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب مساوئ الأخلاق ومذمومها لأبي بكر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,105,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 138 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,50,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الدعاء للقاضي أبي عبد الله
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,23,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الصحيح للإمام الحافظ أبي حاتم محمد بن حبان بن أحمد بن حبان بن معاذ التميمي البستي وهو المعروف بكتاب التقاسيم والأنواع
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,169,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 139 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,214,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 140 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,110,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 141 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,36,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 142 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,35,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب فضائل الخلفاء الراشدين لأبي نعيم
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,51,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب أحوال الموحدين عند الموت
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,42,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | طرق أحاديث الأسماء الحسنى
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,35,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | صحيفة همام بن منبه عن أبي هريرة رضي الله عنه
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,64,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 143 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,85,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | جزء فيه أحاديث عوالي حسان من حديث أبي نعيم
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,50,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | فضائل سورة الإخلاص
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,32,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب المحبين على المحبوبين
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,30,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 144 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,63,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب فضائل سورة الصمد للخلال
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,23,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الرسالة المقنعة في وجوب قراءة البسملة في الصلاة تصنيف الإمام أبي الفتح
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,197,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الطوالات من الصحاح والغرائب تخريج الحافظ أبي عبد الله الصوري للقاضي أبي القاسم
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,94,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 145 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,220,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب السنن الكبير للإمام الحافظ أبي بكر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,272,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الاعتقاد للإمام أبي بكر البيهقي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,159,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الآداب للإمام البيهقي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,154,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب المدخل إلى كتاب السنن للبيهقي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,129,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب فضائل الأوقات له في ثلاثة أجزاء
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,53,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 146 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,296,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 147 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,49,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 148 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,162,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الفصل للوصل المدرج في النقل تصنيف الحافظ الشهير أبي بكر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,85,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الجامع لأخلاق الراوي وآداب السامع له
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,94,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب اقتضاء العلم العمل
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,466,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الرحلة في طلب الحديث
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,418,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب من حدث ثم نسي للخطيب
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,96,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 149 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,346,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الرسالة إلى الصوفية للأستاذ الإمام أبي القاسم
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,113,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 151 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,80,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 152 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,286,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب طبقات الفقهاء للشيخ الإمام الرباني أبي إسحاق
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,236,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 153 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,135,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب فضائل الصحابة رضي الله عنهم تخريج الحافظ أبي علي البرداني
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,69,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 154 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,136,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 155 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,62,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 156 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,90,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب المنامات وهو إخبار من رأى النبي صلى الله عليه وسلم في النوم للحافظ أبي علي
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,42,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 157 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,180,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب معالم التنزيل في التفسير تفسير الإمام محي السنة
",0,year,0,FALSE,FALSE,FALSE,FALSE,1,157,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 158 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,258,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب مسند الإمام أبي حنيفة النعمان بن ثابت رحمه الله ms152 تخريج أبي عبد الله
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,112,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 159 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,146,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 160 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,139,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الترغيب والترهيب للحافظ أبي القاسم إسماعيل بن محمد بن الفضل التيمي الأصبهاني المعروف بقوام السنة
",0,year,0,FALSE,FALSE,FALSE,FALSE,1,148,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 161 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,285,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب الشفاء بتعريف قدر المصطفى صلى الله عليه وسلم تصنيف القاضي الإمام
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,231,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | كتاب بغية الرائد فيما تضمنه حديث أم زرع من الفوائد للقاضي عياض أيضا رحمه الله
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,140,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 162 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,85,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
"### | 163 - 
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,138,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,,,
